"","AOI","Light","Temp","Time","Cell","Species","final_fvfm","initial_fvfm","post","fvfm_prop_io","unique_sample1","unique_sample","Species_sample"
"1117",20,"Low",44,5,"D5","Vicia faba",0.761,0.8,0.503,0.95125,13,18,"Vicia faba_18"
"1118",20,"Moderate",48,15,"D5","Vicia faba",0.316,0.824,0.265,0.383495145631068,13,19,"Vicia faba_19"
"1119",20,"None",48,5,"D5","Vicia faba",0.482,0.797,0.48,0.604767879548306,13,20,"Vicia faba_20"
"1120",20,"None",44,15,"D5","Vicia faba",0.665,0.776,0.519,0.856958762886598,13,20,"Vicia faba_20"
"1121",20,"Low",58,5,"D5","Vicia faba",0,0.803,0,0,13,18,"Vicia faba_18"
"1122",20,"Low",52,15,"D5","Vicia faba",0,0.816,0.172,0,13,18,"Vicia faba_18"
"1123",20,"Moderate",52,5,"D5","Vicia faba",0.311,0.81,0.439,0.383950617283951,13,19,"Vicia faba_19"
"1124",20,"None",54,5,"D5","Vicia faba",0,0.806,0.558,0,13,20,"Vicia faba_20"
"1125",20,"Low",30,60,"D5","Vicia faba",0.793,0.791,0.759,1,13,18,"Vicia faba_18"
"1126",20,"None",48,60,"D5","Vicia faba",0,0.803,NA,0,13,20,"Vicia faba_20"
"1127",20,"None",48,30,"D5","Vicia faba",0.52,0.786,0.496,0.661577608142494,13,20,"Vicia faba_20"
"1128",20,"High",54,15,"D5","Vicia faba",0,0.803,0,0,13,17,"Vicia faba_17"
"1129",20,"None",44,30,"D5","Vicia faba",0.5,0.837,0.439,0.597371565113501,13,20,"Vicia faba_20"
"1130",20,"None",42,30,"D5","Vicia faba",0.656,0.862,0.667,0.761020881670534,13,20,"Vicia faba_20"
"1131",20,"High",48,5,"D5","Vicia faba",0.253,0.843,0.357,0.30011862396204,13,17,"Vicia faba_17"
"1132",20,"None",30,5,"D5","Vicia faba",0.834,0.845,0.783,0.98698224852071,13,20,"Vicia faba_20"
"1133",20,"High",44,15,"D5","Vicia faba",0.356,0.789,0.328,0.451204055766793,13,17,"Vicia faba_17"
"1134",20,"Moderate",52,60,"D5","Vicia faba",0,0.811,0,0,13,19,"Vicia faba_19"
"1135",20,"Moderate",52,30,"D5","Vicia faba",0,0.809,0,0,13,19,"Vicia faba_19"
"1136",20,"Moderate",48,30,"D5","Vicia faba",0,0.804,0,0,13,19,"Vicia faba_19"
"1137",20,"Moderate",44,60,"D5","Vicia faba",0.074,0.849,NA,0.0871613663133098,13,19,"Vicia faba_19"
"1138",20,"Moderate",42,30,"D5","Vicia faba",0.359,0.821,0.292,0.437271619975639,13,19,"Vicia faba_19"
"1139",20,"Moderate",30,15,"D5","Vicia faba",0.829,0.776,0.813,1,13,19,"Vicia faba_19"
"1140",20,"Low",54,5,"D5","Vicia faba",0,0.813,0.417,0,13,18,"Vicia faba_18"
"1141",20,"Low",52,30,"D5","Vicia faba",0,0.807,0,0,13,18,"Vicia faba_18"
"1142",20,"Low",48,60,"D5","Vicia faba",0,0.853,0,0,13,18,"Vicia faba_18"
"1143",20,"Low",44,60,"D5","Vicia faba",0,0.793,0.066,0,13,18,"Vicia faba_18"
"1144",20,"None",58,5,"D5","Vicia faba",0,0.795,0.094,0,13,20,"Vicia faba_20"
"1145",3,"None",44,15,"A3","Lomandra longifolia",0.761,0.689,0.638,1,14,24,"Lomandra longifolia_24"
"1146",3,"None",52,5,"A3","Lomandra longifolia",0.75,0.802,0.717,0.935162094763092,14,24,"Lomandra longifolia_24"
"1147",3,"None",48,5,"A3","Lomandra longifolia",0.79,0.747,0.684,1,14,24,"Lomandra longifolia_24"
"1148",3,"Moderate",30,30,"A3","Lomandra longifolia",0.825,0.795,0.783,1,14,23,"Lomandra longifolia_23"
"1149",3,"Moderate",58,5,"A3","Lomandra longifolia",0.103,0.807,0.129,0.127633209417596,14,23,"Lomandra longifolia_23"
"1150",3,"High",52,60,"A3","Lomandra longifolia",0.197,0.807,0.144,0.244114002478315,14,21,"Lomandra longifolia_21"
"1151",3,"Moderate",52,5,"A3","Lomandra longifolia",0.631,0.804,0.523,0.784825870646766,14,23,"Lomandra longifolia_23"
"1152",3,"Moderate",30,5,"A3","Lomandra longifolia",0.731,0.732,0.707,0.998633879781421,14,23,"Lomandra longifolia_23"
"1153",3,"Low",58,5,"A3","Lomandra longifolia",0.046,0.815,0.196,0.056441717791411,14,22,"Lomandra longifolia_22"
"1154",3,"Moderate",30,60,"A3","Lomandra longifolia",0.778,0.736,0.625,1,14,23,"Lomandra longifolia_23"
"1155",3,"None",44,30,"A3","Lomandra longifolia",0.819,0.822,0.767,0.996350364963504,14,24,"Lomandra longifolia_24"
"1156",3,"None",52,60,"A3","Lomandra longifolia",0.532,0.818,0.641,0.650366748166259,14,24,"Lomandra longifolia_24"
"1157",3,"Moderate",48,15,"A3","Lomandra longifolia",0.745,0.815,0.536,0.914110429447853,14,23,"Lomandra longifolia_23"
"1158",3,"High",54,15,"A3","Lomandra longifolia",0.137,0.775,0.077,0.176774193548387,14,21,"Lomandra longifolia_21"
"1159",3,"None",44,5,"A3","Lomandra longifolia",0.807,0.807,0.787,1,14,24,"Lomandra longifolia_24"
"1160",3,"None",30,15,"A3","Lomandra longifolia",0.812,0.822,0.837,0.987834549878346,14,24,"Lomandra longifolia_24"
"1161",3,"None",48,60,"A3","Lomandra longifolia",0.774,0.815,0.612,0.949693251533742,14,24,"Lomandra longifolia_24"
"1162",3,"Moderate",42,15,"A3","Lomandra longifolia",0.784,0.829,0.706,0.945717732207479,14,23,"Lomandra longifolia_23"
"1163",3,"Low",52,15,"A3","Lomandra longifolia",0.634,0.79,0.482,0.80253164556962,14,22,"Lomandra longifolia_22"
"1164",3,"None",30,30,"A3","Lomandra longifolia",0.779,0.814,0.773,0.957002457002457,14,24,"Lomandra longifolia_24"
"1165",3,"Moderate",40,60,"A3","Lomandra longifolia",0.722,0.812,0.591,0.889162561576355,14,23,"Lomandra longifolia_23"
"1166",3,"Moderate",52,60,"A3","Lomandra longifolia",0.206,0.797,0,0.258469259723965,14,23,"Lomandra longifolia_23"
"1167",3,"None",44,60,"A3","Lomandra longifolia",0.825,0.805,0.703,1,14,24,"Lomandra longifolia_24"
"1168",3,"Moderate",48,30,"A3","Lomandra longifolia",0.725,0.804,0.36,0.901741293532338,14,23,"Lomandra longifolia_23"
"1169",3,"Moderate",30,15,"A3","Lomandra longifolia",0.826,0.77,0.796,1,14,23,"Lomandra longifolia_23"
"1170",3,"None",30,5,"A3","Lomandra longifolia",0.822,0.814,0.769,1,14,24,"Lomandra longifolia_24"
"1171",3,"Low",52,30,"A3","Lomandra longifolia",0.306,0.805,0.258,0.380124223602484,14,22,"Lomandra longifolia_22"
"1172",3,"None",52,15,"A3","Lomandra longifolia",0.51,0.83,0.656,0.614457831325301,14,24,"Lomandra longifolia_24"
"1173",3,"High",54,5,"A3","Lomandra longifolia",0.401,0.805,0.251,0.498136645962733,14,21,"Lomandra longifolia_21"
"1174",3,"Moderate",42,30,"A3","Lomandra longifolia",0.736,0.734,0.505,1,14,23,"Lomandra longifolia_23"
"1175",3,"Moderate",54,15,"A3","Lomandra longifolia",0.111,0.79,0.128,0.140506329113924,14,23,"Lomandra longifolia_23"
"1176",3,"None",48,15,"A3","Lomandra longifolia",0.815,0.82,0.762,0.99390243902439,14,24,"Lomandra longifolia_24"
"1177",3,"Moderate",48,5,"A3","Lomandra longifolia",0.755,0.798,0.608,0.946115288220551,14,23,"Lomandra longifolia_23"
"1178",3,"High",30,15,"A3","Lomandra longifolia",0.794,0.778,0.761,1,14,21,"Lomandra longifolia_21"
"1179",3,"Moderate",44,5,"A3","Lomandra longifolia",0.738,0.797,0.602,0.925972396486825,14,23,"Lomandra longifolia_23"
"1180",3,"None",30,60,"A3","Lomandra longifolia",0.816,0.813,0.791,1,14,24,"Lomandra longifolia_24"
"1181",3,"Low",30,15,"A3","Lomandra longifolia",0.835,0.8,0.776,1,14,22,"Lomandra longifolia_22"
"1182",3,"None",42,15,"A3","Lomandra longifolia",0.831,0.825,0.792,1,14,24,"Lomandra longifolia_24"
"1183",3,"Low",52,5,"A3","Lomandra longifolia",0.653,0.714,0.444,0.914565826330532,14,22,"Lomandra longifolia_22"
"1184",3,"High",48,30,"A3","Lomandra longifolia",0.337,0.851,0.43,0.396004700352526,14,21,"Lomandra longifolia_21"
"1185",3,"Low",48,5,"A3","Lomandra longifolia",0.814,0.838,0.77,0.971360381861575,14,22,"Lomandra longifolia_22"
"1186",3,"Moderate",44,15,"A3","Lomandra longifolia",0.724,0.798,0.648,0.907268170426065,14,23,"Lomandra longifolia_23"
"1187",3,"None",54,15,"A3","Lomandra longifolia",0.633,0.801,0.578,0.790262172284644,14,24,"Lomandra longifolia_24"
"1188",3,"High",58,5,"A3","Lomandra longifolia",0.099,0.808,0.166,0.122524752475248,14,21,"Lomandra longifolia_21"
"1189",3,"None",54,5,"A3","Lomandra longifolia",0.619,0.802,0.477,0.771820448877805,14,24,"Lomandra longifolia_24"
"1190",3,"None",52,30,"A3","Lomandra longifolia",0.716,0.822,0.555,0.871046228710462,14,24,"Lomandra longifolia_24"
"1191",3,"High",30,30,"A3","Lomandra longifolia",0.749,0.758,0.703,0.988126649076517,14,21,"Lomandra longifolia_21"
"1192",3,"Low",48,15,"A3","Lomandra longifolia",0.797,0.846,0.672,0.942080378250591,14,22,"Lomandra longifolia_22"
"1193",3,"Moderate",52,15,"A3","Lomandra longifolia",0.583,0.791,0.533,0.737041719342604,14,23,"Lomandra longifolia_23"
"1194",3,"High",48,5,"A3","Lomandra longifolia",0.765,0.833,0.605,0.918367346938776,14,21,"Lomandra longifolia_21"
"1195",3,"Moderate",54,5,"A3","Lomandra longifolia",0.454,0.783,0.291,0.579821200510856,14,23,"Lomandra longifolia_23"
"1196",3,"None",48,30,"A3","Lomandra longifolia",0.838,0.792,0.595,1,14,24,"Lomandra longifolia_24"
"1197",3,"Low",30,30,"A3","Lomandra longifolia",0.82,0.772,0.753,1,14,22,"Lomandra longifolia_22"
"1198",3,"None",42,30,"A3","Lomandra longifolia",0.785,0.846,0.803,0.92789598108747,14,24,"Lomandra longifolia_24"
"1199",3,"None",40,60,"A3","Lomandra longifolia",0.786,0.792,0.798,0.992424242424242,14,24,"Lomandra longifolia_24"
"1200",3,"Moderate",52,30,"A3","Lomandra longifolia",0.331,0.754,0.17,0.438992042440318,14,23,"Lomandra longifolia_23"
"1201",3,"Moderate",48,60,"A3","Lomandra longifolia",0.707,0.766,0.333,0.922976501305483,14,23,"Lomandra longifolia_23"
"1202",3,"None",58,5,"A3","Lomandra longifolia",0.263,0.782,0.588,0.336317135549872,14,24,"Lomandra longifolia_24"
"1203",3,"Moderate",44,60,"A3","Lomandra longifolia",0.676,0.849,0.495,0.7962308598351,14,23,"Lomandra longifolia_23"
"1204",3,"Moderate",44,30,"A3","Lomandra longifolia",0.826,0.782,0.729,1,14,23,"Lomandra longifolia_23"
"1205",3,"Low",52,60,"A3","Lomandra longifolia",0.312,0.832,0.129,0.375,14,22,"Lomandra longifolia_22"
"1206",3,"High",48,60,"A3","Lomandra longifolia",0.444,0.786,0,0.564885496183206,14,21,"Lomandra longifolia_21"
"1207",3,"Low",48,60,"A3","Lomandra longifolia",0.618,0.829,0.452,0.745476477683957,14,22,"Lomandra longifolia_22"
"1208",3,"Low",48,30,"A3","Lomandra longifolia",0.762,0.784,0.528,0.971938775510204,14,22,"Lomandra longifolia_22"
"1209",3,"Low",30,5,"A3","Lomandra longifolia",0.803,0.818,0.772,0.981662591687042,14,22,"Lomandra longifolia_22"
"1210",3,"Low",54,15,"A3","Lomandra longifolia",0.532,0.799,0.409,0.665832290362954,14,22,"Lomandra longifolia_22"
"1211",3,"High",40,60,"A3","Lomandra longifolia",0.715,0.809,0.546,0.88380716934487,14,21,"Lomandra longifolia_21"
"1212",3,"Low",44,30,"A3","Lomandra longifolia",0.841,0.815,0.727,1,14,22,"Lomandra longifolia_22"
"1213",3,"High",42,30,"A3","Lomandra longifolia",0.772,0.782,0.604,0.987212276214834,14,21,"Lomandra longifolia_21"
"1214",3,"Low",30,60,"A3","Lomandra longifolia",0.79,0.799,0.721,0.988735919899875,14,22,"Lomandra longifolia_22"
"1215",3,"Low",54,5,"A3","Lomandra longifolia",0.706,0.806,0.509,0.875930521091811,14,22,"Lomandra longifolia_22"
"1216",3,"High",30,5,"A3","Lomandra longifolia",0.824,0.78,0.752,1,14,21,"Lomandra longifolia_21"
"1217",3,"Low",40,60,"A3","Lomandra longifolia",0.813,0.828,0.61,0.981884057971015,14,22,"Lomandra longifolia_22"
"1218",3,"High",52,15,"A3","Lomandra longifolia",0.236,0.761,0.27,0.31011826544021,14,21,"Lomandra longifolia_21"
"1219",3,"Low",42,30,"A3","Lomandra longifolia",0.805,0.828,0.724,0.972222222222222,14,22,"Lomandra longifolia_22"
"1220",3,"Low",42,15,"A3","Lomandra longifolia",0.778,0.782,NA,0.994884910485934,14,22,"Lomandra longifolia_22"
"1221",3,"High",44,15,"A3","Lomandra longifolia",0.767,0.789,0.694,0.97211660329531,14,21,"Lomandra longifolia_21"
"1222",3,"High",42,15,"A3","Lomandra longifolia",0.788,0.783,0.565,1,14,21,"Lomandra longifolia_21"
"1223",3,"Low",44,5,"A3","Lomandra longifolia",0.842,0.802,0.723,1,14,22,"Lomandra longifolia_22"
"1224",3,"Low",44,15,"A3","Lomandra longifolia",0.744,0.796,0.71,0.934673366834171,14,22,"Lomandra longifolia_22"
"1225",3,"High",44,30,"A3","Lomandra longifolia",0.76,0.797,0.619,0.95357590966123,14,21,"Lomandra longifolia_21"
"1226",3,"High",44,60,"A3","Lomandra longifolia",0.779,0.847,0.541,0.919716646989374,14,21,"Lomandra longifolia_21"
"1227",3,"High",44,5,"A3","Lomandra longifolia",0.718,0.838,0.654,0.856801909307876,14,21,"Lomandra longifolia_21"
"1228",3,"High",30,60,"A3","Lomandra longifolia",0.749,0.801,0.611,0.935081148564295,14,21,"Lomandra longifolia_21"
"1229",3,"High",48,15,"A3","Lomandra longifolia",0.663,0.831,0.564,0.797833935018051,14,21,"Lomandra longifolia_21"
"1230",3,"Low",44,60,"A3","Lomandra longifolia",0.764,0.797,0.645,0.958594730238394,14,22,"Lomandra longifolia_22"
"1231",3,"High",52,30,"A3","Lomandra longifolia",0.344,0.779,0.208,0.441591784338896,14,21,"Lomandra longifolia_21"
"1232",3,"High",52,5,"A3","Lomandra longifolia",0.471,0.773,0.366,0.609314359637775,14,21,"Lomandra longifolia_21"
"1233",4,"Moderate",30,30,"A4","Lomandra longifolia",0.813,0.781,0.785,1,15,27,"Lomandra longifolia_27"
"1234",4,"Moderate",30,5,"A4","Lomandra longifolia",0.788,0.799,0.796,0.986232790988736,15,27,"Lomandra longifolia_27"
"1235",4,"Low",52,30,"A4","Lomandra longifolia",0.264,0.838,0.182,0.315035799522673,15,26,"Lomandra longifolia_26"
"1236",4,"None",44,30,"A4","Lomandra longifolia",0.809,0.809,0.746,1,15,28,"Lomandra longifolia_28"
"1237",4,"None",44,5,"A4","Lomandra longifolia",0.775,0.765,0.732,1,15,28,"Lomandra longifolia_28"
"1238",4,"Moderate",30,60,"A4","Lomandra longifolia",0.777,0.775,0.638,1,15,27,"Lomandra longifolia_27"
"1239",4,"None",30,30,"A4","Lomandra longifolia",0.78,0.821,0.772,0.95006090133983,15,28,"Lomandra longifolia_28"
"1240",4,"High",52,60,"A4","Lomandra longifolia",0.197,0.826,0.132,0.238498789346247,15,25,"Lomandra longifolia_25"
"1241",4,"None",48,15,"A4","Lomandra longifolia",0.78,0.781,0.636,0.998719590268886,15,28,"Lomandra longifolia_28"
"1242",4,"Low",52,5,"A4","Lomandra longifolia",0.538,0.812,0.439,0.66256157635468,15,26,"Lomandra longifolia_26"
"1243",4,"None",44,15,"A4","Lomandra longifolia",0.84,0.792,0.763,1,15,28,"Lomandra longifolia_28"
"1244",4,"None",48,60,"A4","Lomandra longifolia",0.784,0.798,0.611,0.982456140350877,15,28,"Lomandra longifolia_28"
"1245",4,"None",44,60,"A4","Lomandra longifolia",0.843,0.805,0.768,1,15,28,"Lomandra longifolia_28"
"1246",4,"Low",52,15,"A4","Lomandra longifolia",0.634,0.822,0.494,0.771289537712895,15,26,"Lomandra longifolia_26"
"1247",4,"None",48,30,"A4","Lomandra longifolia",0.83,0.794,0.65,1,15,28,"Lomandra longifolia_28"
"1248",4,"None",30,5,"A4","Lomandra longifolia",0.845,0.848,0.799,0.996462264150943,15,28,"Lomandra longifolia_28"
"1249",4,"None",48,5,"A4","Lomandra longifolia",0.809,0.783,0.762,1,15,28,"Lomandra longifolia_28"
"1250",4,"Moderate",52,60,"A4","Lomandra longifolia",0.203,0.801,0.047,0.253433208489388,15,27,"Lomandra longifolia_27"
"1251",4,"Low",52,60,"A4","Lomandra longifolia",0.314,0.859,0.096,0.365541327124563,15,26,"Lomandra longifolia_26"
"1252",4,"Low",58,5,"A4","Lomandra longifolia",0.08,0.8,0.303,0.1,15,26,"Lomandra longifolia_26"
"1253",4,"None",52,15,"A4","Lomandra longifolia",0.593,0.83,0.688,0.714457831325301,15,28,"Lomandra longifolia_28"
"1254",4,"Moderate",40,60,"A4","Lomandra longifolia",0.778,0.807,0.659,0.964064436183395,15,27,"Lomandra longifolia_27"
"1255",4,"Moderate",30,15,"A4","Lomandra longifolia",0.828,0.745,0.786,1,15,27,"Lomandra longifolia_27"
"1256",4,"High",54,15,"A4","Lomandra longifolia",0.236,0.806,0.154,0.292803970223325,15,25,"Lomandra longifolia_25"
"1257",4,"Moderate",52,5,"A4","Lomandra longifolia",0.48,0.812,0.388,0.591133004926108,15,27,"Lomandra longifolia_27"
"1258",4,"Moderate",54,15,"A4","Lomandra longifolia",0.145,0.817,0.086,0.177478580171359,15,27,"Lomandra longifolia_27"
"1259",4,"High",54,5,"A4","Lomandra longifolia",0.361,0.808,0.289,0.446782178217822,15,25,"Lomandra longifolia_25"
"1260",4,"High",30,15,"A4","Lomandra longifolia",0.712,0.722,0.703,0.986149584487535,15,25,"Lomandra longifolia_25"
"1261",4,"None",52,5,"A4","Lomandra longifolia",0.772,0.829,0.695,0.93124246079614,15,28,"Lomandra longifolia_28"
"1262",4,"High",48,60,"A4","Lomandra longifolia",0.395,0.775,0.243,0.509677419354839,15,25,"Lomandra longifolia_25"
"1263",4,"High",48,30,"A4","Lomandra longifolia",0.672,0.833,0.483,0.80672268907563,15,25,"Lomandra longifolia_25"
"1264",4,"Moderate",58,5,"A4","Lomandra longifolia",0.059,0.788,0.166,0.0748730964467005,15,27,"Lomandra longifolia_27"
"1265",4,"Moderate",44,5,"A4","Lomandra longifolia",0.763,0.836,0.688,0.912679425837321,15,27,"Lomandra longifolia_27"
"1266",4,"None",30,60,"A4","Lomandra longifolia",0.821,0.819,0.78,1,15,28,"Lomandra longifolia_28"
"1267",4,"Low",54,15,"A4","Lomandra longifolia",0.421,0.803,0.24,0.524283935242839,15,26,"Lomandra longifolia_26"
"1268",4,"Moderate",42,15,"A4","Lomandra longifolia",0.775,0.838,0.707,0.924821002386635,15,27,"Lomandra longifolia_27"
"1269",4,"None",52,60,"A4","Lomandra longifolia",0.561,0.779,0.572,0.7201540436457,15,28,"Lomandra longifolia_28"
"1270",4,"Moderate",44,15,"A4","Lomandra longifolia",0.731,0.804,0.696,0.909203980099502,15,27,"Lomandra longifolia_27"
"1271",4,"High",58,5,"A4","Lomandra longifolia",0.101,0.81,0.152,0.124691358024691,15,25,"Lomandra longifolia_25"
"1272",4,"High",30,30,"A4","Lomandra longifolia",0.773,0.793,0.728,0.974779319041614,15,25,"Lomandra longifolia_25"
"1273",4,"Moderate",48,5,"A4","Lomandra longifolia",0.751,0.776,0.563,0.967783505154639,15,27,"Lomandra longifolia_27"
"1274",4,"Moderate",48,15,"A4","Lomandra longifolia",0.749,0.82,0.55,0.913414634146341,15,27,"Lomandra longifolia_27"
"1275",4,"High",48,5,"A4","Lomandra longifolia",0.737,0.83,0.634,0.887951807228916,15,25,"Lomandra longifolia_25"
"1276",4,"None",30,15,"A4","Lomandra longifolia",0.79,0.807,0.832,0.978934324659232,15,28,"Lomandra longifolia_28"
"1277",4,"None",52,30,"A4","Lomandra longifolia",0.599,0.83,0.609,0.721686746987952,15,28,"Lomandra longifolia_28"
"1278",4,"Low",48,5,"A4","Lomandra longifolia",0.813,0.84,0.749,0.967857142857143,15,26,"Lomandra longifolia_26"
"1279",4,"Moderate",52,15,"A4","Lomandra longifolia",0.484,0.747,0.385,0.647925033467202,15,27,"Lomandra longifolia_27"
"1280",4,"None",40,60,"A4","Lomandra longifolia",0.768,0.771,0.777,0.996108949416342,15,28,"Lomandra longifolia_28"
"1281",4,"High",52,15,"A4","Lomandra longifolia",0.348,0.772,0.324,0.450777202072539,15,25,"Lomandra longifolia_25"
"1282",4,"Moderate",54,5,"A4","Lomandra longifolia",0.447,0.78,0.286,0.573076923076923,15,27,"Lomandra longifolia_27"
"1283",4,"Moderate",48,60,"A4","Lomandra longifolia",0.617,0.786,0.317,0.78498727735369,15,27,"Lomandra longifolia_27"
"1284",4,"Moderate",44,30,"A4","Lomandra longifolia",0.828,0.802,0.699,1,15,27,"Lomandra longifolia_27"
"1285",4,"Moderate",42,30,"A4","Lomandra longifolia",0.769,0.8,0.629,0.96125,15,27,"Lomandra longifolia_27"
"1286",4,"Moderate",52,30,"A4","Lomandra longifolia",0.347,0.783,0.189,0.443167305236271,15,27,"Lomandra longifolia_27"
"1287",4,"Moderate",48,30,"A4","Lomandra longifolia",0.75,0.797,0.44,0.941028858218319,15,27,"Lomandra longifolia_27"
"1288",4,"Moderate",44,60,"A4","Lomandra longifolia",0.696,0.848,0.56,0.820754716981132,15,27,"Lomandra longifolia_27"
"1289",4,"Low",30,15,"A4","Lomandra longifolia",0.844,0.8,0.78,1,15,26,"Lomandra longifolia_26"
"1290",4,"Low",54,5,"A4","Lomandra longifolia",0.636,0.795,0.458,0.8,15,26,"Lomandra longifolia_26"
"1291",4,"High",52,30,"A4","Lomandra longifolia",0.412,0.803,0.288,0.51307596513076,15,25,"Lomandra longifolia_25"
"1292",4,"None",54,15,"A4","Lomandra longifolia",0.557,0.807,0.583,0.690210656753408,15,28,"Lomandra longifolia_28"
"1293",4,"Low",48,60,"A4","Lomandra longifolia",0.707,0.831,0.44,0.850782190132371,15,26,"Lomandra longifolia_26"
"1294",4,"High",30,5,"A4","Lomandra longifolia",0.824,0.782,0.76,1,15,25,"Lomandra longifolia_25"
"1295",4,"None",42,15,"A4","Lomandra longifolia",0.821,0.818,0.777,1,15,28,"Lomandra longifolia_28"
"1296",4,"Low",30,5,"A4","Lomandra longifolia",0.743,0.745,0.69,0.997315436241611,15,26,"Lomandra longifolia_26"
"1297",4,"Low",40,60,"A4","Lomandra longifolia",0.82,0.828,0.645,0.990338164251208,15,26,"Lomandra longifolia_26"
"1298",4,"High",40,60,"A4","Lomandra longifolia",0.722,0.8,0.56,0.9025,15,25,"Lomandra longifolia_25"
"1299",4,"Low",44,30,"A4","Lomandra longifolia",0.821,0.787,0.73,1,15,26,"Lomandra longifolia_26"
"1300",4,"Low",42,30,"A4","Lomandra longifolia",0.814,0.838,0.74,0.971360381861575,15,26,"Lomandra longifolia_26"
"1301",4,"Low",30,30,"A4","Lomandra longifolia",0.825,0.785,0.753,1,15,26,"Lomandra longifolia_26"
"1302",4,"Low",44,5,"A4","Lomandra longifolia",0.845,0.79,0.714,1,15,26,"Lomandra longifolia_26"
"1303",4,"Low",44,15,"A4","Lomandra longifolia",0.769,0.781,0.723,0.984635083226633,15,26,"Lomandra longifolia_26"
"1304",4,"Low",48,15,"A4","Lomandra longifolia",0.758,0.852,0.641,0.889671361502347,15,26,"Lomandra longifolia_26"
"1305",4,"High",52,5,"A4","Lomandra longifolia",0.479,0.788,0.403,0.607868020304568,15,25,"Lomandra longifolia_25"
"1306",4,"None",54,5,"A4","Lomandra longifolia",0.693,0.786,0.576,0.881679389312977,15,28,"Lomandra longifolia_28"
"1307",4,"High",44,60,"A4","Lomandra longifolia",0.783,0.83,0.571,0.943373493975904,15,25,"Lomandra longifolia_25"
"1308",4,"Low",42,15,"A4","Lomandra longifolia",0.773,0.784,NA,0.985969387755102,15,26,"Lomandra longifolia_26"
"1309",4,"Low",30,60,"A4","Lomandra longifolia",0.789,0.794,0.704,0.993702770780856,15,26,"Lomandra longifolia_26"
"1310",4,"High",42,15,"A4","Lomandra longifolia",0.755,0.735,0.547,1,15,25,"Lomandra longifolia_25"
"1311",4,"High",30,60,"A4","Lomandra longifolia",0.756,0.784,0.625,0.964285714285714,15,25,"Lomandra longifolia_25"
"1312",4,"High",44,30,"A4","Lomandra longifolia",0.796,0.797,0.656,0.998745294855709,15,25,"Lomandra longifolia_25"
"1313",4,"None",42,30,"A4","Lomandra longifolia",0.789,0.845,0.81,0.933727810650888,15,28,"Lomandra longifolia_28"
"1314",4,"High",48,15,"A4","Lomandra longifolia",0.768,0.84,0.579,0.914285714285714,15,25,"Lomandra longifolia_25"
"1315",4,"High",44,5,"A4","Lomandra longifolia",0.742,0.84,0.691,0.883333333333333,15,25,"Lomandra longifolia_25"
"1316",4,"Low",48,30,"A4","Lomandra longifolia",0.81,0.838,0.58,0.966587112171838,15,26,"Lomandra longifolia_26"
"1317",4,"Low",44,60,"A4","Lomandra longifolia",0.78,0.814,0.71,0.958230958230958,15,26,"Lomandra longifolia_26"
"1318",4,"High",42,30,"A4","Lomandra longifolia",0.712,0.769,0.519,0.925877763328999,15,25,"Lomandra longifolia_25"
"1319",4,"None",58,5,"A4","Lomandra longifolia",0.332,0.79,0.621,0.420253164556962,15,28,"Lomandra longifolia_28"
"1320",4,"High",44,15,"A4","Lomandra longifolia",0.73,0.698,0.548,1,15,25,"Lomandra longifolia_25"
